271.43750,933.18750,8.52000,94,95,76
271.06250,932.21875,8.58000,140,140,116
273.25000,931.93750,8.31000,133,130,112
274.03125,932.71875,8.32000,89,92,71
264.00000,933.56250,12.16000,61,81,30
274.03125,933.18750,8.30000,120,141,80
263.96875,933.71875,12.12000,84,104,55
265.87500,932.62500,13.22000,69,98,20
264.18750,933.56250,12.34000,73,94,32
271.62500,932.06250,8.13000,104,100,88
272.53125,933.21875,8.16000,81,76,60
272.93750,932.90625,8.81000,124,122,103
272.65625,933.34375,8.17000,89,90,72
265.71875,932.46875,13.39000,78,108,25
272.81250,933.50000,8.11000,112,113,93
272.34375,933.37500,8.19000,104,99,80
273.40625,932.18750,8.56000,155,150,128
272.09375,932.21875,8.18000,95,88,72
273.93750,932.71875,8.51000,87,100,69
266.65625,932.18750,12.78000,109,118,39
266.18750,932.96875,13.14000,78,110,28
272.06250,932.50000,8.79000,70,73,55
273.06250,933.43750,8.50000,151,154,127
273.68750,932.56250,8.65000,119,130,94
273.09375,932.37500,8.73000,126,126,113
263.87500,933.68750,12.00000,66,85,40
272.62500,933.21875,8.49000,130,130,104
265.78125,932.50000,13.26000,62,93,16
272.37500,932.06250,8.43000,148,137,115
273.25000,932.46875,8.75000,106,107,94
273.21875,933.34375,8.06000,141,143,118
272.68750,932.12500,8.41000,119,112,94
271.43750,933.62500,8.37000,127,128,108
272.25000,933.06250,8.46000,123,121,99
265.96875,932.84375,13.25000,75,102,28
266.34375,932.90625,12.98000,80,106,39
266.25000,932.43750,13.39000,108,130,46
271.34375,932.28125,8.64000,116,112,95
266.59375,932.12500,12.79000,112,137,55
271.21875,932.28125,8.56000,140,139,117
264.21875,933.68750,12.37000,61,81,22
271.84375,933.53125,8.40000,93,96,77
272.65625,933.46875,8.80000,107,113,91
270.46875,932.09375,8.18000,96,94,76
265.93750,932.34375,13.23000,86,109,34
270.28125,932.09375,8.13000,141,140,115
264.06250,933.62500,12.20000,77,98,43
270.65625,933.06250,8.62000,119,119,88
271.46875,933.46875,8.45000,119,118,97
271.37500,932.21875,8.43000,148,147,126
265.96875,932.40625,13.18000,80,106,30
265.90625,932.90625,13.45000,61,85,26
270.62500,932.09375,8.21000,122,119,100
264.87500,932.81250,13.44000,78,110,27
272.40625,933.50000,8.02000,112,110,91
266.28125,932.12500,13.40000,109,130,52
266.34375,933.09375,13.45000,102,123,43
266.28125,933.40625,13.62000,88,110,34
265.81250,932.25000,13.38000,118,145,58
266.87500,932.68750,13.06000,109,134,47
273.12500,933.09375,8.58000,131,135,120
271.40625,932.25000,8.66000,128,127,106
266.56250,932.78125,12.97000,79,102,36
270.53125,932.90625,8.74000,106,127,72
266.09375,932.59375,13.18000,102,125,46
271.37500,932.68750,8.73000,103,100,82
266.78125,932.71875,12.95000,101,126,39
266.31250,933.46875,13.62000,82,101,37
273.28125,932.65625,8.77000,121,123,106
266.56250,933.28125,13.61000,106,127,45
266.40625,933.18750,13.59000,116,139,54
273.34375,931.96875,8.33000,146,142,123
270.96875,932.09375,8.19000,136,140,112
271.53125,933.53125,8.43000,119,120,102
264.15625,933.18750,13.18000,98,127,52
272.09375,932.96875,8.51000,124,123,95
263.84375,933.40625,12.00000,61,81,36
266.21875,932.56250,13.20000,85,109,29
265.96875,932.71875,13.21000,98,126,44
265.93750,933.34375,13.63000,105,131,44
266.21875,933.00000,13.20000,104,137,49
273.71875,932.59375,8.66000,116,125,89
266.56250,932.75000,12.99000,100,128,43
265.78125,933.15625,13.59000,96,127,39
266.03125,932.31250,13.50000,82,104,29
272.93750,933.00000,8.73000,135,133,113
266.56250,932.43750,13.40000,122,147,61
271.93750,932.46875,8.77000,87,81,65
266.46875,932.37500,13.43000,98,120,38
265.81250,932.50000,13.24000,67,95,21
264.75000,932.87500,13.48000,76,103,33
273.21875,932.09375,8.52000,136,133,115
266.25000,933.03125,13.38000,98,126,43
272.37500,932.71875,8.52000,109,120,88
263.90625,933.59375,12.04000,63,84,38
273.06250,932.53125,8.73000,87,88,82
271.62500,933.81250,8.15000,115,117,101
273.81250,933.46875,8.47000,126,129,108
271.53125,932.28125,8.66000,133,131,113
271.96875,932.12500,8.27000,103,98,83
272.28125,932.00000,8.17000,143,136,115
264.09375,933.75000,12.24000,75,95,39
273.00000,932.71875,8.73000,113,114,105
271.59375,932.37500,8.67000,161,157,140
273.28125,933.03125,8.52000,125,129,115
271.46875,932.53125,8.78000,140,136,119
273.37500,933.18750,8.74000,123,126,115
265.06250,932.71875,13.48000,91,123,39
272.84375,932.25000,8.68000,146,139,121
273.40625,933.46875,8.30000,103,110,94
263.93750,933.90625,12.07000,63,85,41
264.53125,933.09375,13.46000,100,129,45
272.09375,933.43750,8.20000,111,110,92
273.15625,932.12500,8.52000,151,148,130
273.96875,933.03125,8.38000,98,106,78
274.18750,933.31250,8.20000,107,127,74
265.56250,932.75000,13.42000,81,121,27
274.03125,933.18750,8.38000,120,135,82
272.93750,933.46875,8.88000,115,116,99
272.65625,933.50000,8.67000,102,110,87
266.09375,933.40625,13.68000,102,124,45
271.81250,933.81250,8.18000,102,105,88
271.65625,933.65625,8.18000,104,107,91
273.65625,933.56250,8.08000,124,127,106
272.53125,932.71875,8.52000,106,107,85
271.65625,933.68750,8.54000,113,115,98
271.62500,933.96875,8.34000,106,110,93
273.46875,933.46875,8.31000,106,113,97
264.00000,934.06250,12.12000,90,107,53
273.28125,933.37500,8.32000,110,114,100
273.15625,933.50000,8.32000,122,129,111
273.03125,933.34375,8.71000,99,100,85
273.43750,932.59375,8.74000,96,102,77
265.81250,932.71875,13.58000,126,155,63
263.93750,933.59375,12.08000,65,86,39
271.84375,932.12500,8.30000,115,110,92
273.37500,931.87500,8.25000,144,138,122
272.12500,932.40625,8.74000,82,80,66
272.53125,932.21875,8.48000,89,80,65
270.81250,932.18750,8.33000,116,114,94
266.56250,932.59375,13.24000,84,112,35
270.53125,932.18750,8.32000,109,105,86
272.71875,932.34375,8.72000,135,128,114
270.53125,932.15625,8.29000,112,109,91
265.59375,932.46875,13.40000,86,113,32
270.68750,932.25000,8.51000,116,113,95
272.68750,932.00000,8.28000,134,131,109
271.06250,933.21875,8.57000,101,102,83
271.06250,933.21875,8.60000,130,125,106
272.25000,932.78125,8.52000,64,68,47
272.65625,933.21875,8.54000,91,89,73
275.56250,931.84375,8.62000,133,133,115
273.71875,932.90625,8.71000,109,117,97
270.90625,933.18750,8.53000,83,82,69
271.34375,933.96875,8.15000,111,112,101
273.90625,932.87500,8.38000,92,101,75
272.53125,933.34375,8.67000,108,112,92
271.56250,932.53125,8.75000,131,126,111
272.09375,933.40625,8.06000,111,111,94
272.75000,932.40625,8.75000,58,54,44
272.50000,932.37500,8.70000,93,87,75
271.06250,933.87500,8.15000,142,136,123
272.87500,932.59375,8.93000,139,139,124
266.43750,933.21875,13.64000,116,137,53
272.87500,932.59375,8.93000,144,145,131
270.81250,932.18750,8.33000,116,116,95
272.65625,933.12500,8.47000,102,100,83
270.56250,932.18750,8.30000,109,106,87
273.75000,933.46875,8.45000,124,127,106
273.18750,931.71875,8.17000,141,143,128
272.87500,931.71875,8.17000,129,125,106
273.50000,932.15625,8.57000,145,140,119
273.90625,932.84375,8.56000,80,93,72
273.59375,932.18750,8.56000,140,136,114
273.18750,932.03125,8.39000,133,136,119
273.56250,932.25000,8.66000,139,134,112
272.75000,931.84375,8.16000,129,124,101
273.18750,932.68750,8.78000,129,130,112
270.78125,933.21875,8.53000,130,125,107
272.84375,932.00000,8.36000,150,145,123
272.09375,933.28125,8.32000,121,122,104
273.31250,932.18750,8.55000,144,140,122
273.00000,932.43750,8.76000,100,98,82
273.15625,932.56250,8.79000,100,100,93
273.75000,932.25000,8.72000,139,135,119
273.43750,933.09375,8.35000,83,85,72
273.31250,933.03125,8.51000,106,108,94
272.87500,932.56250,8.71000,147,149,136
273.31250,932.43750,8.89000,88,88,80
271.93750,933.59375,8.16000,108,111,92
272.28125,933.28125,8.30000,103,100,85
273.06250,931.81250,8.23000,126,124,107
265.53125,933.34375,13.64000,113,142,60
264.59375,933.06250,13.40000,79,103,25
264.81250,932.96875,13.58000,80,106,32
264.21875,933.62500,12.34000,64,84,24
273.65625,932.15625,8.61000,133,136,109
271.81250,933.56250,8.39000,92,95,78
271.34375,933.68750,8.35000,118,118,100
271.81250,933.25000,8.57000,107,108,90
271.21875,933.53125,8.37000,124,121,99
266.09375,932.46875,13.23000,112,138,56
266.12500,933.68750,13.74000,96,116,36
271.81250,933.00000,8.58000,100,101,81
274.81250,931.93750,8.63000,129,137,99
271.75000,933.71875,8.37000,97,100,82
271.09375,933.40625,8.37000,117,117,100
271.21875,932.96875,8.55000,89,85,69
271.12500,931.93750,8.17000,138,139,116
270.37500,932.03125,8.14000,123,121,100
272.68750,933.43750,8.09000,112,110,91
271.25000,933.09375,8.51000,107,104,87
272.40625,933.43750,8.10000,107,101,83
265.84375,933.18750,13.59000,88,118,35
273.90625,932.59375,8.83000,84,94,59
273.56250,933.18750,8.70000,129,129,104
274.06250,933.18750,8.37000,119,135,81
274.84375,931.65625,8.21000,119,125,89
273.03125,933.06250,8.74000,123,123,106
273.31250,933.06250,8.50000,98,100,86
273.34375,932.78125,8.74000,123,127,104
270.90625,933.68750,8.32000,100,98,88
271.09375,932.18750,8.31000,156,159,132
272.87500,933.12500,8.67000,97,96,83
266.84375,932.87500,12.81000,86,112,32
265.81250,932.90625,13.59000,111,139,49
271.40625,933.37500,8.44000,148,143,122
266.46875,933.31250,13.65000,122,145,65
272.56250,932.68750,8.57000,122,118,98
271.81250,932.56250,8.78000,103,99,79
264.65625,932.90625,13.44000,84,114,37
271.96875,932.68750,8.77000,127,140,98
275.12500,931.65625,8.22000,131,134,105
271.65625,932.96875,8.57000,90,93,70
266.15625,932.46875,13.26000,103,126,45
272.40625,933.15625,8.36000,117,113,94
271.37500,932.96875,8.58000,89,88,71
266.03125,932.75000,13.17000,87,114,35
272.40625,933.43750,8.11000,100,92,75
271.06250,932.40625,8.68000,150,149,131
264.37500,933.00000,13.54000,98,122,41
263.96875,933.15625,12.90000,55,75,29
266.34375,933.03125,13.32000,102,128,47
270.75000,932.68750,8.69000,97,107,77
270.75000,933.28125,8.47000,111,110,94
266.28125,933.46875,13.50000,92,111,46
272.93750,931.90625,8.30000,131,133,111
265.65625,932.68750,13.30000,86,124,36
266.09375,932.62500,13.16000,112,136,54
265.53125,932.53125,13.33000,84,116,33
271.12500,932.09375,8.28000,137,142,110
272.68750,932.03125,8.34000,124,117,99
270.96875,932.21875,8.16000,115,114,94
272.71875,933.15625,8.60000,74,71,59
273.87500,932.75000,8.70000,106,116,92
266.28125,933.00000,13.10000,87,115,36
264.25000,933.06250,13.42000,94,117,43
272.56250,933.28125,8.18000,97,98,76
266.21875,932.59375,13.19000,80,106,25
270.90625,933.09375,8.61000,72,70,57
263.96875,933.50000,12.16000,63,84,32
264.00000,933.78125,12.13000,82,101,50
273.00000,932.18750,8.58000,163,157,135
264.06250,933.28125,12.68000,66,88,31
266.34375,933.12500,13.48000,108,131,44
273.06250,932.03125,8.30000,146,139,121
273.46875,933.06250,8.36000,96,99,85
266.87500,932.75000,12.73000,106,131,46
266.43750,933.12500,13.50000,112,137,53
273.25000,932.93750,8.74000,139,143,121
266.46875,932.12500,13.41000,128,144,63
266.96875,932.96875,12.36000,119,134,77
264.31250,933.18750,13.49000,88,110,36
266.31250,933.03125,13.19000,100,130,47
272.18750,932.00000,8.62000,108,101,85
265.75000,932.25000,13.43000,114,143,55
271.71875,932.12500,8.15000,136,132,112
270.71875,931.96875,8.14000,123,122,101
271.00000,932.25000,8.18000,116,115,95
274.00000,932.75000,8.16000,98,119,69
270.56250,932.15625,8.28000,109,106,87
273.28125,932.71875,8.79000,126,129,113
266.56250,932.65625,13.13000,87,115,38
265.50000,932.65625,13.52000,76,115,27
265.75000,933.46875,13.37000,99,117,68
270.90625,932.84375,8.69000,92,92,77
274.03125,932.75000,8.79000,84,84,63
272.09375,933.43750,8.38000,115,124,86
265.68750,932.65625,13.30000,86,124,36
266.12500,932.40625,13.37000,114,139,55
265.75000,932.68750,13.37000,105,141,51
270.90625,933.68750,8.23000,112,109,90
266.43750,932.62500,13.17000,90,118,35
271.06250,933.21875,8.60000,131,126,106
271.81250,933.84375,8.00000,107,109,95
273.46875,932.03125,8.50000,136,139,118
273.59375,932.53125,8.51000,124,131,99
273.18750,932.34375,8.72000,110,108,92
273.62500,932.75000,8.52000,128,145,97
273.78125,932.93750,8.54000,91,98,81
273.78125,932.96875,8.72000,91,98,80
273.90625,932.56250,8.82000,76,85,51
271.06250,932.71875,8.68000,113,113,95
272.37500,933.68750,7.96000,100,103,75
273.18750,932.00000,8.30000,135,130,113
273.31250,932.15625,8.52000,160,157,136
272.06250,933.03125,8.57000,124,122,97
270.71875,933.18750,8.59000,115,113,92
273.00000,932.12500,8.51000,139,142,126
270.71875,933.25000,8.48000,106,105,87
273.87500,932.78125,8.49000,72,84,63
266.59375,932.15625,12.79000,128,154,64
266.15625,933.65625,13.72000,104,125,46
272.84375,933.65625,8.49000,110,117,98
272.84375,933.62500,8.31000,123,132,109
273.37500,933.03125,8.43000,106,108,95
272.12500,931.96875,8.22000,130,123,106
271.40625,932.09375,8.21000,105,103,88
270.53125,932.06250,8.19000,100,98,81
273.06250,932.34375,8.72000,134,133,117
273.06250,932.65625,8.71000,110,108,92
273.18750,933.09375,8.55000,135,138,121
263.78125,933.46875,11.90000,49,66,21
265.46875,932.71875,13.50000,92,131,41
273.43750,933.09375,8.35000,83,85,72
265.34375,932.71875,13.44000,111,145,58
272.68750,932.53125,8.77000,112,111,99
272.06250,932.81250,8.56000,103,106,86
273.31250,932.43750,8.89000,88,88,80
271.53125,932.50000,8.78000,124,120,103
272.53125,933.31250,8.22000,78,80,59
272.09375,933.78125,8.02000,79,84,57
266.40625,933.12500,13.55000,120,143,59
271.75000,933.37500,8.56000,105,107,86
271.56250,933.21875,8.40000,101,104,83
265.96875,933.53125,13.74000,126,145,53
271.90625,933.81250,8.37000,100,103,86
273.59375,932.15625,8.51000,155,151,127
271.31250,932.37500,8.67000,161,159,142
266.28125,933.53125,13.55000,90,109,41
273.34375,933.18750,8.75000,115,118,107
271.03125,932.37500,8.68000,151,149,129
273.28125,933.50000,8.30000,123,130,111
271.90625,933.53125,8.36000,111,114,91
271.71875,932.12500,8.14000,131,127,108
273.28125,933.03125,8.56000,132,136,122
273.15625,932.96875,8.79000,134,137,120
273.81250,932.37500,8.77000,94,96,75
275.18750,932.81250,8.47000,74,85,59
274.37500,931.87500,8.46000,147,150,104
276.90625,932.03125,8.79000,152,151,129
273.37500,932.87500,8.71000,125,129,107
271.96875,933.46875,8.33000,114,119,96
274.21875,932.28125,8.85000,104,101,75
275.71875,931.75000,8.41000,109,106,89
274.21875,932.65625,8.85000,107,108,79
274.09375,932.71875,8.79000,116,118,92
271.59375,932.90625,8.63000,89,92,64
275.03125,932.96875,8.07000,86,101,65
272.46875,932.31250,8.63000,172,170,149
272.62500,932.21875,8.65000,134,127,108
272.65625,932.18750,8.46000,135,127,108
272.81250,932.06250,8.41000,145,140,118
272.34375,932.18750,8.42000,126,118,97
273.18750,933.00000,8.71000,136,139,120
274.87500,932.71875,8.92000,98,123,72
271.81250,932.06250,8.37000,160,156,137
273.34375,933.18750,8.74000,117,120,109
273.03125,933.15625,8.72000,134,133,111
275.84375,931.87500,8.61000,157,152,133
276.37500,931.56250,8.42000,142,140,123
275.21875,931.75000,8.36000,161,157,134
273.31250,933.46875,8.30000,102,108,93
273.46875,933.62500,8.09000,118,123,99
276.59375,931.56250,8.39000,128,127,106
275.31250,932.62500,8.35000,80,84,71
274.59375,932.03125,8.63000,103,103,72
265.81250,932.43750,13.33000,80,110,27
273.46875,933.62500,8.09000,114,121,102
273.15625,933.59375,8.05000,112,120,100
265.03125,932.75000,13.47000,82,116,32
266.15625,933.53125,13.67000,111,134,48
273.15625,933.53125,8.25000,124,131,112
272.84375,933.59375,8.04000,103,111,86
272.84375,933.56250,8.45000,107,111,96
272.96875,931.87500,8.30000,132,133,111
273.56250,932.15625,8.52000,142,139,115
270.46875,932.53125,8.73000,90,100,65
273.78125,933.03125,8.54000,122,127,111
273.75000,933.03125,8.78000,98,105,86
265.90625,932.93750,13.46000,62,84,27
273.09375,932.00000,8.32000,145,138,121
273.25000,932.15625,8.53000,146,145,127
272.81250,932.00000,8.29000,134,131,107
270.62500,932.40625,8.72000,151,158,125
